date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2019-07-01,0,0,1,1,0,0,1,1,0,0,1,1
2019-07-02,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-03,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-04,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-05,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-06,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-07,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-08,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-09,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-10,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-11,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-12,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-13,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-14,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-15,0,0,1,1,0,0,1,1,0,0,1,1
2019-07-16,0,0,1,1,0,0,1,1,0,0,1,1
2019-07-17,0,0,1,1,0,0,1,1,0,0,1,1
2019-07-18,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-19,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-20,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-21,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-22,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-23,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-24,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-25,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-26,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-27,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-28,0,1,1,1,0,1,1,1,0,1,1,1
2019-07-29,0,0,0,1,0,0,0,1,0,0,0,1
2019-07-30,0,0,0,1,0,0,0,1,0,0,0,1
2019-07-31,0,0,0,1,0,0,0,1,0,0,0,1
