date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2025-11-01,0,0,1,1,0,0,1,1,0,0,1,1
2025-11-02,0,0,1,1,0,0,1,1,0,0,1,1
2025-11-03,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-04,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-05,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-06,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-07,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-08,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-09,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-10,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-11,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-12,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-13,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-14,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-15,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-16,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-17,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-18,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-19,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-20,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-21,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-22,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-23,1,1,1,1,1,1,1,1,1,1,1,1
2025-11-24,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-25,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-26,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-27,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-28,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-29,0,1,1,1,0,1,1,1,0,1,1,1
2025-11-30,0,1,1,1,0,1,1,1,0,1,1,1
